country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Dominican Republic,42.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,No,No mention,No,Yes,,Some,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Dominican Republic,42.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,No,No,No,Yes,,No,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Dominican Republic,42.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,17.0,,No,No,No,No mention,,Some,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Dominican Republic,42.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,120.0,,No,No,No,No,,Some,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Dominican Republic,42.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,12.0,,No,No,No,No,,Yes,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Dominican Republic,42.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0.0,,Yes,No mention,No,No,,Yes,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Dominican Republic,42.0,2010,Tier 3,No,No,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0.0,,No,No,No,No,,No,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Dominican Republic,42.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0.0,,Yes,No,No,No,,Some,,2000-12-15,2008-02-05,2000-11-15,1956-12-05,1958-06-23,1980-07-17,1982-09-02,,2006-12-06,2002-05-09,
Jamaica,51.0,2003,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,First mention,No,No mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,No mention,No mention,No,,Some,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2004,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,First mention,No,No mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,No mention,No,No,,Some,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2005,Tier 3,No,No,,Yes,Second mention,Yes,First mention,No,No mention,Yes,,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,No,,,Yes,No mention,Yes,No,,Some,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,Yes,,Some,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,6.0,,Yes,No mention,Yes,No,,Some,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,10.0,,Yes,No mention,Yes,No,,Yes,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,6.0,,Yes,Yes,Yes,No,,Yes,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,No,6.0,,Yes,Yes,Yes,No,,Some,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Jamaica,51.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,10.0,,Yes,Yes,Yes,No,,Some,,2002-02-13,2003-09-29,2003-10-13,1962-12-26,1962-12-26,1980-07-17,1984-10-19,2000-09-08,2011-08-26,2000-09-08,2002-05-09
Trinidad and Tobago,52.0,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,No,No,No mention,0.0,,No mention,No,No,No mention,,Some,,2001-09-26,2007-11-06,2003-04-23,1963-05-24,1963-05-24,1985-06-27,1990-01-12,,,,
Trinidad and Tobago,52.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No,No mention,0.0,,Yes,No,No,Yes,,No mention,,2001-09-26,2007-11-06,2003-04-23,1963-05-24,1963-05-24,1985-06-27,1990-01-12,,,,
Trinidad and Tobago,52.0,2011,Tier 2/2 Watch List,No,2,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,Yes,No,Yes,,Some,,2001-09-26,2007-11-06,2003-04-23,1963-05-24,1963-05-24,1985-06-27,1990-01-12,,,,
Barbados,53.0,2007,Special Case,No mention,No mention,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,1.0,,No mention,No mention,No mention,No mention,,Some,,2001-09-26,,2000-10-23,1967-05-08,1967-05-08,1980-07-24,1980-10-16,,,,
Barbados,53.0,2008,Special Case,No mention,No mention,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,1.0,,No mention,No,No,Yes,,No mention,,2001-09-26,,2000-10-23,1967-05-08,1967-05-08,1980-07-24,1980-10-16,,,,
Barbados,53.0,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No mention,Yes,,Some,,2001-09-26,,2000-10-23,1967-05-08,1967-05-08,1980-07-24,1980-10-16,,,,
Barbados,53.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No,No,Yes,,Some,,2001-09-26,,2000-10-23,1967-05-08,1967-05-08,1980-07-24,1980-10-16,,,,
Barbados,53.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No,No,,,No,No,No,Yes,,Some,,2001-09-26,,2000-10-23,1967-05-08,1967-05-08,1980-07-24,1980-10-16,,,,
St. Lucia,56.0,2011,Tier 2/2 Watch List,No,2,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,Yes,Yes,,Some,,,2013-07-16,2000-12-06,1980-05-14,1980-05-14,,1982-10-08,2011-09-22,2013-10-08,2011-09-22,
St. Vincent and the Grenadines,57.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No mention,No mention,0.0,,No mention,No,Yes,Yes,,Some,,2002-11-20,2010-10-29,2001-12-04,1998-10-21,1998-10-21,,1981-08-04,,2005-09-15,,2011-03-29
St. Vincent and the Grenadines,57.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,Second mention,Yes,,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,0.0,,No,No,Yes,Yes,,Yes,,2002-11-20,2010-10-29,2001-12-04,1998-10-21,1998-10-21,,1981-08-04,,2005-09-15,,2011-03-29
St. Vincent and the Grenadines,57.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,No,No,Yes,Yes,,Some,,2002-11-20,2010-10-29,2001-12-04,1998-10-21,1998-10-21,,1981-08-04,,2005-09-15,,2011-03-29
Antigua and Barbuda,58.0,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,No,0.0,,Yes,No mention,Yes,Yes,,Yes,,,2010-02-17,2002-09-16,1983-02-02,1983-02-02,,1989-08-01,2001-12-18,2002-04-30,,
Antigua and Barbuda,58.0,2010,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,Yes,0.0,,Yes,No,Yes,Yes,,Some,,,2010-02-17,2002-09-16,1983-02-02,1983-02-02,,1989-08-01,2001-12-18,2002-04-30,,
Antigua and Barbuda,58.0,2011,Tier 2/2 Watch List,No,2,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0.0,,Yes,Yes,Yes,No,,Yes,,,2010-02-17,2002-09-16,1983-02-02,1983-02-02,,1989-08-01,2001-12-18,2002-04-30,,
Mexico,70.0,2001,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,No,No mention,Yes,,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,No mention,No mention,,No mention,,2000-12-13,2003-03-04,2000-06-30,1934-05-12,1959-06-01,1980-07-17,1981-03-23,2000-09-07,2002-03-15,2000-09-07,2002-03-15
Mexico,70.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,No mention,No mention,No mention,No mention,,Some,,2000-12-13,2003-03-04,2000-06-30,1934-05-12,1959-06-01,1980-07-17,1981-03-23,2000-09-07,2002-03-15,2000-09-07,2002-03-15
Mexico,70.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,Yes,No mention,,Yes,,2000-12-13,2003-03-04,2000-06-30,1934-05-12,1959-06-01,1980-07-17,1981-03-23,2000-09-07,2002-03-15,2000-09-07,2002-03-15
Mexico,70.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No,No mention,No mention,No mention,,Some,,2000-12-13,2003-03-04,2000-06-30,1934-05-12,1959-06-01,1980-07-17,1981-03-23,2000-09-07,2002-03-15,2000-09-07,2002-03-15
Mexico,70.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No mention,No mention,No mention,,,No,No mention,No mention,No mention,,Some,,2000-12-13,2003-03-04,2000-06-30,1934-05-12,1959-06-01,1980-07-17,1981-03-23,2000-09-07,2002-03-15,2000-09-07,2002-03-15
